periodo,instituicao,tipo_de_especialidade,doentes_saidos,dias_de_internamento,length_patiant,new_var,year,month,week,weekday,doentes_saidos_lag,dias_de_internamento_lag,doentes_saidos_var,dias_de_internamento_var,instituicao1,length_stay_var,tipo_instituicao
2015-12-01,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,6334,47378,7.47994947900221,2,2015,Dec,48,Tue,5817,43854,517,3524,"Hospital Distrital de Santarém, EPE",6.81624758220503,Hospital
2015-12-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,19797,105296,5.31878567459716,2,2015,Dec,48,Tue,18199,96806,1598,8490,"Centro Hospitalar Universitário do Porto, EPE",5.31289111389237,University
2015-12-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,9377,56900,6.06803881838541,2,2015,Dec,48,Tue,8558,51296,819,5604,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",6.84249084249084,Hospital
2015-12-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,5496,33765,6.14355895196507,2,2015,Dec,48,Tue,5043,30929,453,2836,"Unidade Local de Saúde do Nordeste, EPE",6.26048565121413,Hospital
2016-01-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,316,2237,7.07911392405063,2,2016,Jan,1,Fri,,,316,2237,"Instituto Português Oncologia de Coimbra, EPE",7.07911392405063,Cancer hospital
2016-01-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,307,2087,6.79804560260586,2,2016,Jan,1,Fri,,,307,2087,"Unidade Local de Saúde de Castelo Branco, EPE",6.79804560260586,Hospital
2016-01-01,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,506,3789,7.48814229249012,2,2016,Jan,1,Fri,,,506,3789,"Hospital Distrital de Santarém, EPE",7.48814229249012,Hospital
2016-01-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Cirurgica,2041,13487,6.60803527682509,2,2016,Jan,1,Fri,,,2041,13487,"Centro Hospitalar Universitário de São João, EPE",6.60803527682509,University
2016-01-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,535,2816,5.26355140186916,2,2016,Jan,1,Fri,,,535,2816,"Centro Hospitalar do Médio Ave, EPE",5.26355140186916,Hospital
2016-01-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Cirurgica,1093,6530,5.9743824336688,2,2016,Jan,1,Fri,,,1093,6530,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",5.9743824336688,Hospital
2016-01-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,766,4653,6.07441253263708,2,2016,Jan,1,Fri,,,766,4653,"Unidade Local de Saúde do Alto Minho, EPE",6.07441253263708,Hospital
2016-02-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,1010,6150,6.08910891089109,2,2016,Feb,5,Mon,529,3104,481,3046,"Hospital Espírito Santo de Évora, EPE",6.33264033264033,Hospital
2016-02-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,721,4789,6.64216366158114,2,2016,Feb,5,Mon,332,2516,389,2273,"Centro Hospitalar Universitário Cova da Beira, EPE",5.84318766066838,University
2016-02-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,1617,12287,7.59863945578231,2,2016,Feb,5,Mon,801,6290,816,5997,"Centro Hospitalar Tondela-Viseu, EPE",7.34926470588235,Hospital
2016-02-01,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,80,335,4.1875,2,2016,Feb,5,Mon,43,176,37,159,Hospital Dr. Francisco Zagalo,4.2972972972973,Hospital
2016-02-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,1003,6865,6.8444666001994,2,2016,Feb,5,Mon,516,3468,487,3397,"Centro Hospitalar do Oeste, EPE",6.97535934291581,Hospital
2016-02-01,"Hospital de Cascais, PPP",Especialidade Cirurgica,1112,5728,5.15107913669065,2,2016,Feb,5,Mon,540,2973,572,2755,"Hospital de Cascais, PPP",4.81643356643357,Hospital
2016-02-01,"Hospital Garcia de Orta, EPE",Especialidade Cirurgica,1650,10268,6.2230303030303,2,2016,Feb,5,Mon,794,5233,856,5035,"Hospital Garcia de Orta, EPE",5.88200934579439,Hospital
2016-02-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,1779,8012,4.50365373805509,2,2016,Feb,5,Mon,929,4158,850,3854,"Centro Hospitalar Entre Douro e Vouga, EPE",4.53411764705882,Hospital
2016-02-01,"Hospital Santa Maria Maior, EPE",Especialidade Cirurgica,321,2261,7.04361370716511,2,2016,Feb,5,Mon,165,1105,156,1156,"Hospital Santa Maria Maior, EPE",7.41025641025641,Hospital
2016-03-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,1476,9063,6.14024390243903,2,2016,Mar,9,Tue,1010,6150,466,2913,"Hospital Espírito Santo de Évora, EPE",6.25107296137339,Hospital
2016-03-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,2040,11746,5.7578431372549,2,2016,Mar,9,Tue,1361,7788,679,3958,"Centro Hospitalar do Baixo Vouga, EPE",5.82916053019146,Hospital
2016-03-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,2521,18338,7.27409758032527,2,2016,Mar,9,Tue,1617,12287,904,6051,"Centro Hospitalar Tondela-Viseu, EPE",6.69358407079646,Hospital
2016-03-01,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,125,509,4.072,2,2016,Mar,9,Tue,80,335,45,174,Hospital Dr. Francisco Zagalo,3.86666666666667,Hospital
2016-03-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,995,6799,6.83316582914573,2,2016,Mar,9,Tue,636,4421,359,2378,"Instituto Português Oncologia de Coimbra, EPE",6.62395543175488,Cancer hospital
2016-03-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,1634,9520,5.82619339045288,2,2016,Mar,9,Tue,1044,6299,590,3221,"Hospital de Vila Franca de Xira, EPE",5.45932203389831,Hospital
2016-03-01,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,1468,11454,7.8024523160763,2,2016,Mar,9,Tue,972,7670,496,3784,"Hospital Distrital de Santarém, EPE",7.62903225806452,Hospital
2016-03-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,3009,19964,6.63476237952808,2,2016,Mar,9,Tue,2027,13320,982,6644,"Hospital Professor Doutor Fernando Fonseca, EPE",6.76578411405295,Hospital
2016-03-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,4931,26357,5.34516325288988,2,2016,Mar,9,Tue,3125,17220,1806,9137,"Centro Hospitalar Universitário do Porto, EPE",5.05924695459579,University
2016-03-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,2742,12071,4.40226112326769,2,2016,Mar,9,Tue,1779,8012,963,4059,"Centro Hospitalar Entre Douro e Vouga, EPE",4.21495327102804,Hospital
2016-03-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Cirurgica,1036,4812,4.64478764478765,2,2016,Mar,9,Tue,662,3149,374,1663,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",4.44652406417112,Hospital
2016-03-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,2404,15007,6.24251247920133,2,2016,Mar,9,Tue,1564,9889,840,5118,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",6.09285714285714,Hospital
2016-04-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Cirurgica,757,4045,5.34346103038309,2,2016,Apr,14,Fri,575,3201,182,844,"Unidade Local de Saúde do Litoral Alentejano, EPE",4.63736263736264,Hospital
2016-04-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Cirurgica,4381,34125,7.7893175074184,2,2016,Apr,14,Fri,3275,25654,1106,8471,"Centro Hospitalar Universitário do Algarve,EPE",7.65913200723327,University
2016-04-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,1492,9290,6.22654155495979,2,2016,Apr,14,Fri,1107,7046,385,2244,"Centro Hospitalar Universitário Cova da Beira, EPE",5.82857142857143,University
2016-04-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,2688,15601,5.80394345238095,2,2016,Apr,14,Fri,2040,11746,648,3855,"Centro Hospitalar do Baixo Vouga, EPE",5.94907407407407,Hospital
2016-04-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Cirurgica,8508,63496,7.46309355900329,2,2016,Apr,14,Fri,6344,47695,2164,15801,"Centro Hospitalar Universitário Lisboa Central, EPE",7.30175600739372,University
2016-04-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Cirurgica,2388,15051,6.30276381909548,2,2016,Apr,14,Fri,1767,11329,621,3722,"Centro Hospitalar Médio Tejo, EPE",5.99355877616747,Hospital
2016-04-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,3947,26414,6.69217126931847,2,2016,Apr,14,Fri,3009,19964,938,6450,"Hospital Professor Doutor Fernando Fonseca, EPE",6.87633262260128,Hospital
2016-04-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Cirurgica,1788,10614,5.93624161073826,2,2016,Apr,14,Fri,1335,7876,453,2738,"Instituto Português Oncologia de Lisboa, EPE",6.04415011037528,Cancer hospital
2016-04-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Cirurgica,4741,26411,5.5707656612529,2,2016,Apr,14,Fri,3506,19760,1235,6651,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",5.38542510121458,Hospital
2016-04-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Cirurgica,3502,21321,6.08823529411765,2,2016,Apr,14,Fri,2610,15736,892,5585,"Hospital da Senhora da Oliveira, Guimarães, EPE",6.26121076233184,Hospital
2016-04-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,3112,18827,6.04980719794345,2,2016,Apr,14,Fri,2341,14116,771,4711,"Unidade Local de Saúde do Alto Minho, EPE",6.11024643320363,Hospital
2016-05-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Cirurgica,5546,42400,7.64514965741075,2,2016,May,18,Sun,4381,34125,1165,8275,"Centro Hospitalar Universitário do Algarve,EPE",7.10300429184549,University
2016-05-01,"Centro Hospitalar de Leiria, EPE",Especialidade Cirurgica,4568,24973,5.46694395796848,2,2016,May,18,Sun,3588,19857,980,5116,"Centro Hospitalar de Leiria, EPE",5.22040816326531,Hospital
2016-05-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Cirurgica,3012,18798,6.24103585657371,2,2016,May,18,Sun,2388,15051,624,3747,"Centro Hospitalar Médio Tejo, EPE",6.00480769230769,Hospital
2016-05-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,2241,14646,6.53547523427042,2,2016,May,18,Sun,1797,11742,444,2904,"Unidade Local de Saúde do Nordeste, EPE",6.54054054054054,Hospital
2016-06-01,"Centro Hospitalar de Leiria, EPE",Especialidade Cirurgica,5472,29799,5.44572368421053,2,2016,Jun,22,Wed,4568,24973,904,4826,"Centro Hospitalar de Leiria, EPE",5.33849557522124,Hospital
2016-06-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,5310,38062,7.16798493408663,2,2016,Jun,22,Wed,4334,31300,976,6762,"Centro Hospitalar Tondela-Viseu, EPE",6.92827868852459,Hospital
2016-06-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,3327,21004,6.31319507063421,2,2016,Jun,22,Wed,2743,17351,584,3653,"Centro Hospitalar de Setúbal, EPE",6.25513698630137,Hospital
2016-06-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,9033,53803,5.95627144913097,2,2016,Jun,22,Wed,7607,45278,1426,8525,"Centro Hospitalar Universitário de Lisboa Norte, EPE",5.97826086956522,University
2016-06-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,3292,13657,4.14854191980559,2,2016,Jun,22,Wed,2680,15524,612,-1867,"Hospital de Vila Franca de Xira, EPE",,Hospital
2016-06-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,5929,39984,6.74380165289256,2,2016,Jun,22,Wed,4984,33411,945,6573,"Hospital Professor Doutor Fernando Fonseca, EPE",6.95555555555556,Hospital
2016-06-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Cirurgica,7178,40059,5.58080245193647,2,2016,Jun,22,Wed,5926,33234,1252,6825,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",5.45127795527157,Hospital
2016-06-01,"Hospital Santa Maria Maior, EPE",Especialidade Cirurgica,1082,6378,5.89463955637708,2,2016,Jun,22,Wed,859,5450,223,928,"Hospital Santa Maria Maior, EPE",4.16143497757848,Hospital
2016-07-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,3496,21625,6.18564073226545,2,2016,Jul,27,Fri,2977,18348,519,3277,"Hospital Espírito Santo de Évora, EPE",6.3140655105973,Hospital
2016-07-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Cirurgica,2477,15371,6.205490512717,2,2016,Jul,27,Fri,2149,13185,328,2186,"Unidade Local de Saúde do Baixo Alentejo, EPE",6.66463414634146,Hospital
2016-07-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,2671,16502,6.17821040808686,2,2016,Jul,27,Fri,2292,14008,379,2494,"Centro Hospitalar Universitário Cova da Beira, EPE",6.58047493403694,University
2016-07-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Cirurgica,15125,111871,7.39642975206612,2,2016,Jul,27,Fri,12972,95863,2153,16008,"Centro Hospitalar Universitário Lisboa Central, EPE",7.43520668834185,University
2016-07-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Cirurgica,15317,93719,6.11862636286479,2,2016,Jul,27,Fri,13119,80484,2198,13235,"Centro Hospitalar Universitário de São João, EPE",6.0213830755232,University
2016-07-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,11867,64954,5.47349793545125,2,2016,Jul,27,Fri,10110,55157,1757,9797,"Centro Hospitalar Universitário do Porto, EPE",5.57598178713717,University
2016-07-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,6616,28722,4.3412938331318,2,2016,Jul,27,Fri,5541,24137,1075,4585,"Centro Hospitalar Entre Douro e Vouga, EPE",4.26511627906977,Hospital
2016-07-01,"Hospital Santa Maria Maior, EPE",Especialidade Cirurgica,1267,7235,5.71033938437253,2,2016,Jul,27,Fri,1082,6378,185,857,"Hospital Santa Maria Maior, EPE",4.63243243243243,Hospital
2016-07-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Cirurgica,3789,30702,8.10292953285827,2,2016,Jul,27,Fri,3246,26183,543,4519,"Instituto Português Oncologia do Porto, EPE",8.32228360957643,Cancer hospital
2016-08-01,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,287,1138,3.96515679442509,2,2016,Aug,31,Mon,281,1122,6,16,Hospital Dr. Francisco Zagalo,2.66666666666667,Hospital
2016-08-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,8496,65466,7.70550847457627,2,2016,Aug,31,Mon,7504,57453,992,8013,"Centro Hospitalar de Lisboa Ocidental, EPE",8.07762096774194,Hospital
2016-08-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,4425,28076,6.34485875706215,2,2016,Aug,31,Mon,3929,24864,496,3212,"Centro Hospitalar de Setúbal, EPE",6.4758064516129,Hospital
2016-08-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,4200,23007,5.47785714285714,2,2016,Aug,31,Mon,3808,20456,392,2551,"Centro Hospitalar do Médio Ave, EPE",6.50765306122449,Hospital
2016-08-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,13044,72778,5.57942348972708,2,2016,Aug,31,Mon,11867,64954,1177,7824,"Centro Hospitalar Universitário do Porto, EPE",6.64740866610025,University
2016-08-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,3602,22767,6.32065519156024,2,2016,Aug,31,Mon,3190,20175,412,2592,"Unidade Local de Saúde do Nordeste, EPE",6.29126213592233,Hospital
2016-09-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Cirurgica,10621,77501,7.29695885509839,2,2016,Sep,35,Thu,9334,68809,1287,8692,"Centro Hospitalar Universitário do Algarve,EPE",6.75369075369075,University
2016-09-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,6105,35111,5.75118755118755,2,2016,Sep,35,Thu,5378,31135,727,3976,"Centro Hospitalar do Baixo Vouga, EPE",5.46905089408528,Hospital
2016-09-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Cirurgica,2118,13731,6.48300283286119,2,2016,Sep,35,Thu,1880,12197,238,1534,"Hospital Distrital da Figueira da Foz, EPE",6.4453781512605,Hospital
2016-09-01,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,333,1326,3.98198198198198,2,2016,Sep,35,Thu,287,1138,46,188,Hospital Dr. Francisco Zagalo,4.08695652173913,Hospital
2016-09-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,2872,20010,6.96727019498607,2,2016,Sep,35,Thu,2579,17852,293,2158,"Instituto Português Oncologia de Coimbra, EPE",7.36518771331058,Cancer hospital
2016-09-01,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Cirurgica,4077,23478,5.75864606328183,2,2016,Sep,35,Thu,3638,20909,439,2569,"Centro Hospitalar Barreiro/Montijo, EPE",5.85193621867882,Hospital
2016-09-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Cirurgica,19282,142251,7.37739861010269,2,2016,Sep,35,Thu,17166,127422,2116,14829,"Centro Hospitalar Universitário Lisboa Central, EPE",7.00803402646503,University
2016-09-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,9608,73402,7.63967527060783,2,2016,Sep,35,Thu,8496,65466,1112,7936,"Centro Hospitalar de Lisboa Ocidental, EPE",7.13669064748201,Hospital
2016-09-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,5055,31792,6.28921859545005,2,2016,Sep,35,Thu,4457,28197,598,3595,"Centro Hospitalar do Oeste, EPE",6.01170568561873,Hospital
2016-09-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,13205,79665,6.03294206739871,2,2016,Sep,35,Thu,11710,70641,1495,9024,"Centro Hospitalar Universitário de Lisboa Norte, EPE",6.03612040133779,University
2016-09-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Cirurgica,5374,32223,5.99609229624116,2,2016,Sep,35,Thu,4777,28702,597,3521,"Centro Hospitalar Médio Tejo, EPE",5.89782244556114,Hospital
2016-09-01,"Hospital de Loures, PPP",Especialidade Cirurgica,6317,32392,5.12775051448472,2,2016,Sep,35,Thu,5528,28616,789,3776,"Hospital de Loures, PPP",4.78580481622307,Hospital
2016-09-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,4722,25705,5.4436679373147,2,2016,Sep,35,Thu,4200,23007,522,2698,"Centro Hospitalar do Médio Ave, EPE",5.16858237547893,Hospital
2016-09-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Cirurgica,8670,43422,5.0083044982699,2,2016,Sep,35,Thu,7629,38270,1041,5152,"Centro Hospitalar Tâmega e Sousa, EPE",4.94908741594621,Hospital
2016-09-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Cirurgica,6842,36653,5.35705933937445,2,2016,Sep,35,Thu,6048,32483,794,4170,"Unidade Local de Saúde de Matosinhos, EPE",5.25188916876574,Hospital
2016-09-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,4074,25502,6.25969563082965,2,2016,Sep,35,Thu,3602,22767,472,2735,"Unidade Local de Saúde do Nordeste, EPE",5.79449152542373,Hospital
2016-10-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Cirurgica,1915,10350,5.40469973890339,2,2016,Oct,40,Sat,1702,9212,213,1138,"Unidade Local de Saúde do Litoral Alentejano, EPE",5.34272300469484,Hospital
2016-10-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,3773,23139,6.13278558176517,2,2016,Oct,40,Sat,3391,20813,382,2326,"Centro Hospitalar Universitário Cova da Beira, EPE",6.0890052356021,University
2016-10-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,6858,39320,5.73344998541849,2,2016,Oct,40,Sat,6105,35111,753,4209,"Centro Hospitalar do Baixo Vouga, EPE",5.58964143426295,Hospital
2016-10-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,10647,81390,7.64440687517611,2,2016,Oct,40,Sat,9608,73402,1039,7988,"Centro Hospitalar de Lisboa Ocidental, EPE",7.68816169393648,Hospital
2016-10-01,"Hospital de Cascais, PPP",Especialidade Cirurgica,5704,29427,5.15901122019635,2,2016,Oct,40,Sat,5080,26300,624,3127,"Hospital de Cascais, PPP",5.01121794871795,Hospital
2016-10-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Cirurgica,4499,26837,5.9651033563014,2,2016,Oct,40,Sat,4076,24179,423,2658,"Instituto Português Oncologia de Lisboa, EPE",6.28368794326241,Cancer hospital
2016-10-01,"Hospital de Braga, PPP",Especialidade Cirurgica,13835,80839,5.84307914709071,2,2016,Oct,40,Sat,12521,72632,1314,8207,"Hospital de Braga, EPE",6.24581430745814,Hospital
2016-10-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,4524,28400,6.27763041556145,2,2016,Oct,40,Sat,4074,25502,450,2898,"Unidade Local de Saúde do Nordeste, EPE",6.44,Hospital
2016-11-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Cirurgica,30800,216782,7.03837662337662,2,2016,Nov,44,Tue,27827,196383,2973,20399,"Centro Hospitalar e Universitário de Coimbra, EPE",6.86141944164144,University
